registry_id,primary_name,latitude83,longitude83,naics_code
110032729288,CLEAN HARBORS - ARKANSAS AG COLLECTION,35.253609,-91.714024,32532
110043830281,INTEGRITY INDSUTRIES-SEARCY,35.25071,-91.670867,325998
110000585279,ROYSTER-CLARK INCORPORATED,38.264383,-77.300534,325314
110071384099,ELIXIR DISTRIBUTION,,,325411
110062925544,DENDREON PHARMACEUTICALS LLC,33.7556,-118.09059,325412
110071333255,HFS-CA-SLB0001 IWATANI,,,325120
110070096522,DENDREON PHARMACEUTICALS,33.75558,-118.09053,325412
110071384099,ELIXIR DISTRIBUTION,,,325411
110002471557,VENTURE CHEMICALS INC SEAGRAVES PLANT,32.935478,-102.617057,325998
110058183200,VENTURE CHEMICALS INC.,32.97445,-102.5207,325998
110070275537,VENTURE CHEMICAL INC.,,,325188
110070275537,VENTURE CHEMICAL INC.,,,325188
110070290239,"ENVENTIVES, LLC",,,325998
110054448433,"CENTURY SEALS - 503 HARRINGTON ST, SEAFORD",38.637124,-75.619703,325222
110000339054,GREENTREE SPRAY TECHNOLOGIES LLC,38.655278,-75.622778,325612
110000339027,INVISTA S.A.R.L. SEAFORD PLANT,38.631867,-75.628373,325222
110000339063,JOHNSON POLYMER INC,38.65744,-75.62121,325211
110002505487,ALLENS AUTO CARE II,38.646125,-75.594081,325211
110070282925,"FLOW SMART, INC.",38.65435,-75.62155,325211
110000339054,GREENTREE SPRAY TECHNOLOGIES LLC,38.655278,-75.622778,325612
110000339054,GREENTREE SPRAY TECHNOLOGIES LLC,38.655278,-75.622778,325120
110016705252,BIOENERGY- SEAFORD MICRONUTRIENT PLANT,38.605938,-75.597933,325311
110000339045,ORIENT CORPORATION OF AMERICA,38.6603,-75.6246,325199
110005989181,"PENCO DISTRIBUTION WAREHOUSE - 1801 DULANEY ST, SEAFORD",38.640956,-75.641835,325222
110016705252,BIOENERGY- SEAFORD MICRONUTRIENT PLANT,38.605938,-75.597933,325311
110000339063,JOHNSON POLYMER INC,38.65744,-75.62121,325211
110016705252,BIOENERGY- SEAFORD MICRONUTRIENT PLANT,38.605938,-75.597933,325311
110056138683,AURORA AGRONOMY,38.64231,-75.64772,325320
110000339063,JOHNSON POLYMER INC,38.65744,-75.62121,325211
110016705252,BIOENERGY- SEAFORD MICRONUTRIENT PLANT,38.605938,-75.597933,325314
110070337264,SHAMROCK GLASS COMPANY INC.,38.64144,-75.61604,327213
110016705252,BIOENERGY- SEAFORD MICRONUTRIENT PLANT,38.605938,-75.597933,325311
110000339027,INVISTA S.A.R.L. SEAFORD PLANT,38.631867,-75.628373,325222
110000339045,ORIENT CORPORATION OF AMERICA,38.6603,-75.6246,3259
110000339045,ORIENT CORPORATION OF AMERICA,38.6603,-75.6246,325192
110000339045,ORIENT CORPORATION OF AMERICA,38.6603,-75.6246,325998
110000339027,INVISTA S.A.R.L. SEAFORD PLANT,38.631867,-75.628373,32522
110000339054,GREENTREE SPRAY TECHNOLOGIES LLC,38.655278,-75.622778,325188
110000339054,GREENTREE SPRAY TECHNOLOGIES LLC,38.655278,-75.622778,325120
110054574769,GETTY SERVICE STATION 908 SEAFORD,38.63786,-75.61716,325222
110000339063,JOHNSON POLYMER INC,38.65744,-75.62121,325211
110054508261,"SHELL SERVICE STATION - 1602 MIDDLEFORD RD, SEAFORD",38.646955,-75.595857,325211
110000339045,ORIENT CORPORATION OF AMERICA,38.6603,-75.6246,32513
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325199
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325110
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325211
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325110
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325199
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325211
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325211
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325199
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325211
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325199
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325110
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325211
110063955402,SEADRIFT POLYPROPYLENE PLANT,28.507778,-96.772778,325211
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325199
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325211
110007175154,UNION CARBIDE CORP SEADRIFT PLANT,28.508056,-96.773039,325199
110000314160,MORTON INTL  INC,42.88244,-70.88033,325211
110000504240,"LBC HOUSTON, LP",29.611464,-95.013641,325199
110037445235,REG HOUSTON,29.60393,-95.02538,325199
110000314151,HENKEL,42.8825,-70.88091,325520
110000599488,POLY ONE CORP,29.58344,-95.029019,325991
110041564740,PIERCE & STEVENS CORP,42.88243,-70.88022,325211
110000314151,HENKEL,42.8825,-70.88091,325510
110000314151,HENKEL,42.8825,-70.88091,325520
110042043776,ARRMAZ SPECIALTY CHEMICALS,32.55567,-80.7313,325192
110037445235,REG HOUSTON,29.60393,-95.02538,325199
110070344241,"CORIUM, CORP.",,,325613
110054890258,HENKEL CORPORATION,42.88424,-70.88669,32551
110054890258,HENKEL CORPORATION,42.88424,-70.88669,32552
110042043776,ARRMAZ SPECIALTY CHEMICALS,32.55567,-80.7313,325110
110000599488,POLY ONE CORP,29.58344,-95.029019,325991
110000599488,POLY ONE CORP,29.58344,-95.029019,325991
110000599488,POLY ONE CORP,29.58344,-95.029019,325211
110054890258,HENKEL CORPORATION,42.88424,-70.88669,325520
110000314151,HENKEL,42.8825,-70.88091,325520
110000599488,POLY ONE CORP,29.58344,-95.029019,325991
110000599488,POLY ONE CORP,29.58344,-95.029019,325991
110000314151,HENKEL,42.8825,-70.88091,32551
110042043776,ARRMAZ SPECIALTY CHEMICALS,32.55567,-80.7313,325110
110042043776,ARRMAZ SPECIALTY CHEMICALS,32.55567,-80.7313,325320
110054890258,HENKEL CORPORATION,42.88424,-70.88669,325520
110037445235,REG HOUSTON,29.60393,-95.02538,325199
110054890258,HENKEL CORPORATION,42.88424,-70.88669,325510
110054890258,HENKEL CORPORATION,42.88424,-70.88669,325520
110017733274,HENKEL LOCKTITE,42.88481,-70.88652,325510
110035820751,BOND POLYMERS INTERNATIONAL,42.9015,-70.86947,32551
110064212276,AMERICAN ACRYL LP,29.600902,-95.022533,325199
110055499571,NA INDUSTRIES PASADENA,29.600902,-95.022533,325211
110000599488,POLY ONE CORP,29.58344,-95.029019,325991
110042043776,ARRMAZ SPECIALTY CHEMICALS,32.55567,-80.7313,325110
110031338513,POLYONE,29.58332,-95.028998,325991
110042043776,ARRMAZ SPECIALTY CHEMICALS,32.55567,-80.7313,32532
110042043776,ARRMAZ SPECIALTY CHEMICALS,32.55567,-80.7313,325132
110070288210,KISS MY GLASS,29.1659,-81.01497,327215
110037193667,NEBRASKA BIODIESEL L.L.C.,41.66951,-96.67046,325193
110037193667,NEBRASKA BIODIESEL L.L.C.,41.66951,-96.67046,325193
110037193667,NEBRASKA BIODIESEL L.L.C.,41.66951,-96.67046,325199
110071162110,NOVELIS CORPORATION,43.490656,-76.455057,331315
110071395708,UNITED GILSONITE LAB/DUNMORE,41.421232,-75.644671,325510
110004835000,UNITED GILSONITE LAB/DUNMORE,41.421614,-75.644547,32551
110004835000,UNITED GILSONITE LAB/DUNMORE,41.421614,-75.644547,325510
110004835000,UNITED GILSONITE LAB/DUNMORE,41.421614,-75.644547,325510
110038637892,SCRANTON CHARCOAL,,,325191
110004835000,UNITED GILSONITE LAB/DUNMORE,41.421614,-75.644547,325510
110004835000,UNITED GILSONITE LAB/DUNMORE,41.421614,-75.644547,325510
110004835000,UNITED GILSONITE LAB/DUNMORE,41.421614,-75.644547,325510
110004835000,UNITED GILSONITE LAB/DUNMORE,41.421614,-75.644547,325510
110038637892,SCRANTON CHARCOAL,,,325191
110004835000,UNITED GILSONITE LAB/DUNMORE,41.421614,-75.644547,325510
110000598915,GENERAL CABLE INDUSTRIES MARSHALL PLANT,32.521135,-94.23094,331319
110000598915,GENERAL CABLE INDUSTRIES MARSHALL PLANT,32.521135,-94.23094,331319
110015665118,LINKS CHOICE,37.81602,-78.38651,325510
110000598915,GENERAL CABLE INDUSTRIES MARSHALL PLANT,32.521135,-94.23094,331319
110070328010,THRESHOLD ENTERPRISES LTD.,,,325411
110058155687,THRESHOLD ENTERPRISES LTD,37.05707,-122.00781,325411
110070322902,THRESHOLD ENTERPRISES LTD.,,,325411
110038019444,"THRESHOLD ENTERPRISES, LTD",37.05656,-122.00805,325411
110071059600,WSP USA SOLUTIONS INC,,,325998
110038019444,"THRESHOLD ENTERPRISES, LTD",37.05656,-122.00805,325412
110058155687,THRESHOLD ENTERPRISES LTD,37.05707,-122.00781,325411
110071763826,"THRESHOLD ENTERPRISES, LTD",,,325412
110002634882,TECHNICAL PLASTICS CORPORATION,37.0564,-122.00847,325211
110009525585,SURFACE TEK SPECIALTY PRODS,33.61653,-111.90105,325612
110017623357,ARIZONA TILE,33.61653,-111.90105,325612
110002571342,GOLDEN WEST REFINISHING,33.48231,-111.92401,32551
110070206189,KLEEN CONCEPTS,33.64145,-111.89975,325620
110043194183,TASER INTERNATIONAL,33.64885,-111.89816,325920
110001693819,MARLYN NUTRACEUTICALS NATURALLY VITAMIN SUPPLEMENTS,33.620164,-111.924012,325412
110015946565,GELDING COMMERCE CENTER,33.61523,-111.91332,32551
110017623277,DUNN-EDWARDS - CONTRACTOR STORE - 1084,33.61652,-111.90024,325510
110039331835,THE DIAL CORPORATION A HENKEL COMPANY,33.65625,-111.92307,325611
110002582606,RAINTREE AUTO BODY,33.61916,-111.90576,327211
110002603139,SHERWIN WILLIAMS CO #708122,33.582095,-111.893943,325510
110002582606,RAINTREE AUTO BODY,33.61916,-111.90576,327211
110067085567,R&R LOTION,33.62721,-111.91449,325620
110012243330,INDUSTRIAL ELECTRIC WIRE AND CABLE,33.62701,-111.91254,32551
110012243330,INDUSTRIAL ELECTRIC WIRE AND CABLE,33.62701,-111.91254,325510
110009525585,SURFACE TEK SPECIALTY PRODS,33.61653,-111.90105,325612
110002620352,BROWNING FERRIS INDUSTRIES,33.63024,-111.91163,325311
110000471383,MORTON INTL INC  (OPER BY SHIPLEY CO LLC),33.62741,-111.90238,325612
110039331835,THE DIAL CORPORATION A HENKEL COMPANY,33.65625,-111.92307,325611
110002571342,GOLDEN WEST REFINISHING,33.48231,-111.92401,325510
110032956237,CVS HEALTH,33.58246,-111.87626,325188
110015946565,GELDING COMMERCE CENTER,33.61523,-111.91332,325510
110002573858,THE DIAL CORPORATION - HENKEL FACILITY,33.623853,-111.925554,325611
110042001605,"TOKUSEN USA, INC.",38.696654,-85.795554,331222
110042001605,"TOKUSEN USA, INC.",38.696654,-85.795554,331222
110042001605,"TOKUSEN USA, INC.",38.696654,-85.795554,331222
110042001605,"TOKUSEN USA, INC.",38.696654,-85.795554,331222
110042001605,"TOKUSEN USA, INC.",38.696654,-85.795554,331222
110002116237,CCI,38.70423,-85.78512,32511
110002116237,CCI,38.70423,-85.78512,325181
110000367923,NORANDAL USA INCORPORATED,34.59915,-86.065584,331315
110000367923,NORANDAL USA INCORPORATED,34.59915,-86.065584,331315
110070690396,IMPERIAL ALUMINUM,34.615942,-86.085239,331314
110007916620,REVERE TECHNOLOGY & CONSULTANTS,34.590278,-86.055556,331312
110043087398,PERFORMANCE FIBERS SCOTTSBORO INC,34.619612,-86.089059,325222
110015852601,POLYAMIDE HIGH PERFORMANCE INC,34.615922,-86.084056,32522
110001713165,ALLIED SCOTTSBORO LLC,34.613056,-86.086667,331314
110015852601,POLYAMIDE HIGH PERFORMANCE INC,34.615922,-86.084056,325222
110001713165,ALLIED SCOTTSBORO LLC,34.613056,-86.086667,331314
110001713165,ALLIED SCOTTSBORO LLC,34.613056,-86.086667,331314
110043087398,PERFORMANCE FIBERS SCOTTSBORO INC,34.619612,-86.089059,325222
110001714477,SCOTTSBORO ALUMINUM INDUSTRIES,34.58972,-86.059488,331314
110000367923,NORANDAL USA INCORPORATED,34.59915,-86.065584,331315
110038613596,REVERE COPPER & BRASS,34.607111,-86.068306,331312
110000367923,NORANDAL USA INCORPORATED,34.59915,-86.065584,331315
110001714477,SCOTTSBORO ALUMINUM INDUSTRIES,34.58972,-86.059488,331314
110054905867,CITY OF SCOTTSBORO,34.660127,-85.996144,325320
110038613596,REVERE COPPER & BRASS,34.607111,-86.068306,331312
110000589426,KENNEDY COMPANY INCORPORATED,34.840856,-86.106973,325211
110070690396,IMPERIAL ALUMINUM,34.615942,-86.085239,331314
110001713165,ALLIED SCOTTSBORO LLC,34.613056,-86.086667,331314
110038971388,GCC DACOTAH TERMINAL,41.871651,-103.677618,327310
110038971404,PLATTE VALLEY ETHANOL LLC,41.84393,-103.617,325193
110038971404,PLATTE VALLEY ETHANOL LLC,41.84393,-103.617,325193
110000543038,SCOTTSBLUFF SIMPLOT GROWER SOLUTIONS,41.872592,-103.680405,325314
110038971388,GCC DACOTAH TERMINAL,41.871651,-103.677618,327310
110000330259,DURALOY TECHNOLOGIES/SCOTTDALE,40.0996,-79.5847,331511
110000330259,DURALOY TECHNOLOGIES/SCOTTDALE,40.0996,-79.5847,331511
110070331130,ALLEIMA PRECISION TUBE LLC,40.108254,-79.584094,331210
110000583315,ALLEIMA PRECISION TUBE LLC,40.107573,-79.585039,33121
110000330259,DURALOY TECHNOLOGIES/SCOTTDALE,40.0996,-79.5847,331511
110000583315,ALLEIMA PRECISION TUBE LLC,40.107573,-79.585039,331210
110000330259,DURALOY TECHNOLOGIES/SCOTTDALE,40.0996,-79.5847,331210
110000583315,ALLEIMA PRECISION TUBE LLC,40.107573,-79.585039,331210
110000583315,ALLEIMA PRECISION TUBE LLC,40.107573,-79.585039,331210
110000583315,ALLEIMA PRECISION TUBE LLC,40.107573,-79.585039,331210
110042696874,FIRST MISSOURI ENERGY - GRAYS POINT,37.24501,-89.46429,325192
110000449453,ESGARD INC,30.23843,-92.08334,325510
110038448427,"ECOTECH ENTERPRISES, INC",34.674518,-92.126925,325998
110071718337,ONDEO NALCO ENERGY SERVICES SCOTT BLEND PLANT,30.25444,-92.05611,325199
110038448427,"ECOTECH ENTERPRISES, INC",34.674518,-92.126925,325998
110000449444,NALCO EXXON ENERGY CHEMICAL SCOTT BLEND PLANT,30.25413,-92.05644,325199
110000449444,NALCO EXXON ENERGY CHEMICAL SCOTT BLEND PLANT,30.25413,-92.05644,325998
110000449453,ESGARD INC,30.23843,-92.08334,325510
110000449444,NALCO EXXON ENERGY CHEMICAL SCOTT BLEND PLANT,30.25413,-92.05644,325199
110002129269,ESGARD INC,30.23456,-92.09961,325510
110000449444,NALCO EXXON ENERGY CHEMICAL SCOTT BLEND PLANT,30.25413,-92.05644,325199
110038448427,"ECOTECH ENTERPRISES, INC",34.674518,-92.126925,325998
110000449444,NALCO EXXON ENERGY CHEMICAL SCOTT BLEND PLANT,30.25413,-92.05644,325998
110071413836,ADVANCE PRODUCTS & SYSTEMS INC,30.239523,-92.083414,325510
110000449453,ESGARD INC,30.23843,-92.08334,32551
110060289325,AIRBOSS RUBBER COMPOUNDING,36.123598,-77.416326,325212
110010367334,POET RESEARCH CENTER,43.1468,-97.7264,325193
110010367334,POET RESEARCH CENTER,43.1468,-97.7264,325193
110010367334,POET RESEARCH CENTER,43.1468,-97.7264,325193
110010367334,POET RESEARCH CENTER,43.1468,-97.7264,325193
110010367334,POET RESEARCH CENTER,43.1468,-97.7264,325193
110010367334,POET RESEARCH CENTER,43.1468,-97.7264,325110
110010367334,POET RESEARCH CENTER,43.1468,-97.7264,325193
110004361477,SILAR LABORATORIES,42.83909,-73.92948,325199
110003441240,GOULSTON GEORGE A CO,42.19295,-70.71697,325611
110003441240,GOULSTON GEORGE A CO,42.19295,-70.71697,325188
110003441240,GOULSTON GEORGE A CO,42.19295,-70.71697,325613
110003441240,GOULSTON GEORGE A CO,42.19295,-70.71697,325188
110003441240,GOULSTON GEORGE A CO,42.19295,-70.71697,325611
110003441240,GOULSTON GEORGE A CO,42.19295,-70.71697,325613
110010335217,MCDONOUGH F S INC,,,325314
110070288416,"HOOVER STEEL, INC.",40.25105,-75.44178,331210
110038226595,HUSKER COOP,41.45168,-97.04028,325314
110070273198,"PACKERS SANITATION SERVICES, INC.",41.465104,-97.098079,325612
110038226595,HUSKER COOP,41.45168,-97.04028,325314
110062093728,CHEM LINK,42.11163,-85.63344,325520
110070289510,CHEMLINK INC,42.12148,-85.63419,325520
110062072992,CHEM LINK,42.12148,-85.63419,325520
110000768018,GORDON ALUMINUM INDUSTRIES,44.91458,-89.60032,331316
110013059830,SCHOFIELD WATERWORKS-BG311,44.91133,-89.61387,325510
110001928175,CRYSTAL FINISHING SYSTEMS INC,44.91286,-89.59023,325510
110054171338,AKZO NOBEL COATINGS INC,44.92252,-89.6028,32551
110000768018,GORDON ALUMINUM INDUSTRIES,44.91458,-89.60032,331316
110002121748,CHEM CHROME INC,44.91418,-89.59905,325612
110000422187,POWDER TECHNOLOGY INC,44.92212,-89.59542,325510
110000422150,WOODS EQUIPMENT COMPANY,44.92207,-89.59761,325510
110002121748,CHEM CHROME INC,44.91418,-89.59905,325612
110000431783,AMCO ENGINEERING CO,41.94844,-87.865166,331210
110001381291,ACCUSOL INC.,41.95871,-87.86521,325998
110001229019,GALLANT GREETINGS CORP,41.95651,-87.88923,325211
110000768599,MIDWEST LACQUER CO. INC.,41.94988,-87.85891,325510
110001292244,COMMERCIAL CLEANSER CO,41.950594,-87.863901,325611
110000768599,MIDWEST LACQUER CO. INC.,41.94988,-87.85891,325510
110001292244,COMMERCIAL CLEANSER CO,41.950594,-87.863901,325611
110001292244,COMMERCIAL CLEANSER CO,41.950594,-87.863901,325611
110070331709,KEACO INC,29.603883,-98.286309,325520
110034329876,CAL-TEX PROTECTIVE COATINGS,29.6166,-98.288,325612
110070207318,EVESTRA MANUFACTURING,29.603883,-98.286309,325412
110000464569,CORONADO PAINT COMPANY INC,29.61678,-98.28675,325510
110000464569,CORONADO PAINT COMPANY INC,29.61678,-98.28675,325510
110000592190,MASON CORPORATION,41.50376,-87.47113,325188
110000592190,MASON CORPORATION,41.50376,-87.47113,325188
110000592190,MASON CORPORATION,41.50376,-87.47113,325188
110000592190,MASON CORPORATION,41.50376,-87.47113,325998
110041168562,VON ROLL USA INC,42.804258,-73.985333,325510
110032965735,DSM NUTRITIONAL PRODUCTS,42.83456,-73.92296,325412
110001584811,SCHENECTADY INTL INC,42.80378,-73.95194,325211
110032965735,DSM NUTRITIONAL PRODUCTS,42.83456,-73.92296,325412
110032965735,DSM NUTRITIONAL PRODUCTS,42.83456,-73.92296,325412
110000324541,SI GROUP/ SCHENECTADY INTERNATIONAL,42.792854,-73.951232,325510
110032965735,DSM NUTRITIONAL PRODUCTS,42.83456,-73.92296,325412
110041168562,VON ROLL USA INC,42.804258,-73.985333,325510
110041168562,VON ROLL USA INC,42.804258,-73.985333,325211
110041168562,VON ROLL USA INC,42.804258,-73.985333,325510
110004464071,ADC ACQUISITION DBA AUTOMATED DYNAMICS,42.821743,-73.93726,325211
110000324541,SI GROUP/ SCHENECTADY INTERNATIONAL,42.792854,-73.951232,32551
110069396424,STARFIRE SYSTEMS INC,42.83471,-73.93712,325211
110069396424,STARFIRE SYSTEMS INC,42.83471,-73.93712,325998
110000808083,GE GLOBAL RESEARCH CENTER,42.830953,-73.876394,325211
110032965735,DSM NUTRITIONAL PRODUCTS,42.83456,-73.92296,325412
110000324541,SI GROUP/ SCHENECTADY INTERNATIONAL,42.792854,-73.951232,32551
110000324541,SI GROUP/ SCHENECTADY INTERNATIONAL,42.792854,-73.951232,32511
110000324541,SI GROUP/ SCHENECTADY INTERNATIONAL,42.792854,-73.951232,325211
110071718139,SCHENECTADY INTERNATIONAL INC,42.79333,-73.95082,325211
110000324541,SI GROUP/ SCHENECTADY INTERNATIONAL,42.792854,-73.951232,325510
110041168562,VON ROLL USA INC,42.804258,-73.985333,32551
110032965735,DSM NUTRITIONAL PRODUCTS,42.83456,-73.92296,325412
110070297229,"NEW WAY GENERAL CONSRUCTION, INC.",42.83275,-73.92232,327211
110041684763,STARFIRE SYSTEMS INC,42.8374,-73.92048,325211
110070308879,TRI SECT CORPORATION,42.000305,-88.097123,325612
110012283563,OLYMPIC STEEL,41.991975,-88.091825,331221
110000833563,"FERRO CORP, LIQUID COATINGS & DISPERSIONS",41.999897,-88.101704,325998
110070308879,TRI SECT CORPORATION,42.000305,-88.097123,325998
110037885429,CLARKE MOSQUITO CONTROL PRODUCTS INC.,42.001942,-88.09546,325314
110037885429,CLARKE MOSQUITO CONTROL PRODUCTS INC.,42.001942,-88.09546,325314
110063269065,MIMAKI USA INC,42.05882,-88.0739,32591
110071018544,"IDEXX LABORATORIES, INC. - WE",43.661598,-70.375419,325413
110071442492,"IDEXX LABORATORIES, INC. - HORIZON CENTER",,,325413
110039663520,ALERE SCARBOROUGH,43.5807,-70.36534,325413
110070616753,ABBOTT DIAGNOSTICS SCARBOROUGH INC. - 10 SOUTHGATE,43.5807,-70.36534,325413
110007736904,BRANDENFELS INC,,,325412
110070676112,NESIKA ENERGY LLC,39.78602,-97.81959,325193
110070676112,NESIKA ENERGY LLC,39.78602,-97.81959,325193
110070676112,NESIKA ENERGY LLC,39.78602,-97.81959,325193
110070676112,NESIKA ENERGY LLC,39.78602,-97.81959,325199
110070676112,NESIKA ENERGY LLC,39.78602,-97.81959,325199
110032926298,"NESIKA ENERGY, LLC",39.786408,-97.838035,325193
110070676112,NESIKA ENERGY LLC,39.78602,-97.81959,325193
110017515697,FARMERS COOP ASSN.,37.28148,-94.88055,33121
110017236212,USEPA REGION 2,,,32532
110007934192,C I L CHEMICAL INC SAYREVILLE WORKS,40.46373,-74.27729,325188
110004265214,GUEST DISTRIBUTION,40.48328,-74.30574,325620
110045553058,ALZO INTERNATIONAL INC,40.43394,-74.34626,32562
110071663444,INDUSTRIAL SUMMIT TECHNOLOGY CORP,40.457282,-74.33006,325211
110040971491,CMC STEEL NEW JERSEY,40.475837,-74.323192,331221
110037142614,PHARMETIC MANUFACTURING CO,40.43394,-74.34626,325620
110014671952,PHARNMETIC MFG CO,40.43394,-74.34626,325620
110037142614,PHARMETIC MANUFACTURING CO,40.43394,-74.34626,325620
110006834015,J G PERIALE SALES INC,40.478806,-74.316256,325211
110071663444,INDUSTRIAL SUMMIT TECHNOLOGY CORP,40.457282,-74.33006,325211
110011388382,ESSEX INDUSTRIAL CHEMICALS INC,40.475113,-74.31847,325520
110070288417,"SYSCO GUEST SUPPLY, LLC",,,325620
110015059648,SAYREVILLE SEAPORT ASSOCIATES URBAN RENEWAL,40.496441,-74.305738,325188
110015059648,SAYREVILLE SEAPORT ASSOCIATES URBAN RENEWAL,40.496441,-74.305738,325131
110004161175,ALZO INC SAYREVILLE PROCESS FACILITY,40.43394,-74.34626,325620
110011388382,ESSEX INDUSTRIAL CHEMICALS INC,40.475113,-74.31847,325212
110011388382,ESSEX INDUSTRIAL CHEMICALS INC,40.475113,-74.31847,32551
110011388382,ESSEX INDUSTRIAL CHEMICALS INC,40.475113,-74.31847,32552
110004161175,ALZO INC SAYREVILLE PROCESS FACILITY,40.43394,-74.34626,325620
110004265214,GUEST DISTRIBUTION,40.48328,-74.30574,325620
110001535143,SAYREVILLE COMPOUND,40.478806,-74.316256,325520
110000748736,PAXAR CORPORATION,41.97774,-76.51398,325910
110000748736,PAXAR CORPORATION,41.97774,-76.51398,325910
110000748736,PAXAR CORPORATION,41.97774,-76.51398,325910
110069434491,PELGAR USA CORPORATION,40.91103,-75.35695,325320
110070333820,INDUSTRIAL METALS & MINERAL COMPANY,40.75057,-79.815065,331221
110007029599,SAXONBURG FOUNDRY CO/SAXONBURG,40.74161,-79.81497,331511
110070333820,INDUSTRIAL METALS & MINERAL COMPANY,40.75057,-79.815065,331221
110070315748,ARLINGTON METALS CORP,41.881931,-86.60593,331221
110070296413,"131085 - GRANITE FALLS FURNACE, LLC",35.79565,-81.531,331222
110070295646,"130969 - GRANITE FALLS FURNACE, LLC",35.79565,-81.531,331222
110057337458,ARIZONA CHEMICAL CO.,32.09786,-81.12113,325211
110000360467,JOHNSON MATTHEY PROCESS TECHNOLOGIES INC,32.1151,-81.2204,32518
110000360350,NATROCHEM INC,32.0844,-81.10864,325211
110046101650,"ARBORIS, LLC",32.09754,-81.12156,325191
110007486185,EMD PERFORMANCE MATERIALS CORP.,32.20084,-81.1844,325131
110001419260,OCEAN CHEMICALS INC,32.07664,-81.116936,325998
110013431152,AIR LIQUIDE AMERICA,32.067925,-81.04376,325120
110000360476,SAVANNAH PAINT MANUFACTURING CO,32.089818,-81.131631,325510
110000360476,SAVANNAH PAINT MANUFACTURING CO,32.089818,-81.131631,32551
110070312459,"BRAMLI USA, INC.",32.08151,-81.14124,325211
110070131982,KRATON CHEMICAL LLC,32.09786,-81.12113,325211
110042025867,STRENGTH OF NATURE  LLC,32.05285,-81.12328,325620
110000360476,SAVANNAH PAINT MANUFACTURING CO,32.089818,-81.131631,325510
110024415523,SOUTHERN STATES PHOSPHATE & FE RTILIZER CO,32.074813,-81.064262,325188
110001420187,COASTAL REFINING CORP,32.05847,-81.134,324110
110007357010,NUSTAR ASPHALT REFINING LLC (PMA PLANT),32.10213,-81.13801,324110
110013431152,AIR LIQUIDE AMERICA,32.067925,-81.04376,325120
110000360350,NATROCHEM INC,32.0844,-81.10864,325199
110000360467,JOHNSON MATTHEY PROCESS TECHNOLOGIES INC,32.1151,-81.2204,325188
110057337458,ARIZONA CHEMICAL CO.,32.09786,-81.12113,325211
110000740967,COLONIAL FOUNDATION TERMINAL ASPHALT REFINERY,32.10967,-81.128,324110
110002082353,"SULFCO, LLC",32.08277,-81.02805,325188
110000360350,NATROCHEM INC,32.0844,-81.10864,325211
110038656442,BLUE CIRCLE ATLANTIC (CEMENT TERM),32.0891,-81.08782,327310
110001419260,OCEAN CHEMICALS INC,32.07664,-81.116936,325998
110000360305,HERCULES INCORPORATED,32.088028,-81.146861,325211
110024415523,SOUTHERN STATES PHOSPHATE & FE RTILIZER CO,32.074813,-81.064262,325188
110007486185,EMD PERFORMANCE MATERIALS CORP.,32.20084,-81.1844,325131
110007046712,COASTAL CHEMICAL CO,32.07213,-81.16087,325612
110000360305,HERCULES INCORPORATED,32.088028,-81.146861,325998
110002082353,"SULFCO, LLC",32.08277,-81.02805,325188
110005670808,JACK THE STRIPPER OF GA INC,32.06334,-81.08986,32551
110001326066,GENERAL CHEMICAL CORPORATION,32.11266,-81.13908,325188
110000740967,COLONIAL FOUNDATION TERMINAL ASPHALT REFINERY,32.10967,-81.128,324110
110001326066,GENERAL CHEMICAL CORPORATION,32.11266,-81.13908,325998
110005691901,DUPONT EI DENEMOURS,32.11136,-81.14135,325222
110018901054,COLONIAL CHEMICAL SOLUTIONS INC,32.09613,-81.12346,325998
110042025867,STRENGTH OF NATURE  LLC,32.05285,-81.12328,325620
110000360305,HERCULES INCORPORATED,32.088028,-81.146861,325998
110057337458,ARIZONA CHEMICAL CO.,32.09786,-81.12113,325191
110042025867,STRENGTH OF NATURE  LLC,32.05285,-81.12328,325620
110007084564,LIQUID AIR ENGINEER,32.0812,-81.00476,325120
110000360350,NATROCHEM INC,32.0844,-81.10864,325199
110038656442,BLUE CIRCLE ATLANTIC (CEMENT TERM),32.0891,-81.08782,327310
110042025867,STRENGTH OF NATURE  LLC,32.05285,-81.12328,32599
