registry_id,primary_name,latitude83,longitude83,naics_code,inWECC,inGHGRP
110070477583,NORTH VALLEY GASTROENTEROLOGY MEDICAL GROUP,39.14204,-121.616155,325413,True,False
110042356508,"S&P/D-10 RECEIVING, INC",39.025671,-121.624698,325612,True,False
110070523397,BAKED INDUSTRIES,39.10982,-121.61039,325211,True,False
110042356508,"S&P/D-10 RECEIVING, INC",39.025671,-121.624698,325612,True,False
110012204774,ALBRECHT AND SON LLC,33.60322,-112.29998,325510,True,False
110012204774,ALBRECHT AND SON LLC,33.60322,-112.29998,32551,True,False
110004821532,OREGON DEPARTMENT OF TRANSPORTATION,43.63193,-123.29782,325510,True,False
110000490745,AMTECH CORPORATION SITE,46.94421,-122.60471,325211,True,False
110012557269,CEREXAGRI INC YAKIMA,46.5706,-120.493,325998,True,False
110005302528,STANDARD PAINT,46.60234,-120.51336,32551,True,False
110005380756,PYRAMID ORCHARDS,46.60024,-120.75585,32532,True,False
110005311180,FMC YAKIMA,46.566669,-120.4933,32532,True,False
110000828613,CROP KING,46.57608,-120.50156,32532,True,False
110012557269,CEREXAGRI INC YAKIMA,46.5706,-120.493,325998,True,False
110067420231,DECCO US POST HARVEST YAKIMA,46.61751,-120.51196,325320,True,False
110005577312,DYNO NOBEL INTERMOUNTAIN INC,43.763796,-105.479437,32592,True,False
110005577312,DYNO NOBEL INTERMOUNTAIN INC,43.763796,-105.479437,325920,True,False
110007077279,WRAY NH3 PLANT,40.08165,-102.22293,325311,True,False
110007077279,WRAY NH3 PLANT,40.08165,-102.22293,325311,True,False
110070642175,PUREGRO COMPANY,43.97589,-107.97905,325314,True,False
110070642175,PUREGRO COMPANY,43.97589,-107.97905,32532,True,False
110000716226,WORLAND GAS PLANT,44.0306,-107.852,325120,True,False
110064465396,WRE OIL RECYCLERS,40.87467,-111.92154,325998,True,False
110000469145,VALLEY PAINT MFG,40.883209,-111.906241,325510,True,False
110000469145,VALLEY PAINT MFG,40.883209,-111.906241,325510,True,False
110000469136,"HF SINCLAIR WOODS CROSS REFINING, LLC",40.886022,-111.904759,325199,True,False
110070431011,ENTROGEN,34.174924,-118.590761,325413,True,False
110031372814,INNOZEN INC.,34.18753,-118.5906,32541,True,False
110031372814,INNOZEN INC.,34.18753,-118.5906,325412,True,False
110066451020,ENVIRONMENTAL RECLAIMING SOLN,38.59065,-121.87713,325311,True,False
110000749913,EXXONMOBIL OIL CORP 99WPF,38.6846,-121.7578,32511,True,False
110023166517,"AGRIFORM, DIV. OF TREMONT",38.70941,-121.76184,325311,True,False
110038273873,TRICAL INC,38.77845,-121.76593,32532,True,False
110070476975,HYGLEIA BIOLOGICAL LABRATORIES,38.685954,-121.76079,325414,True,False
110038231320,CARDINAL/WOODLAND WHSE,38.683544,-121.756174,325320,True,False
110043240123,APPLIED PLANT SCIENCE,45.921936,-122.760864,325314,True,False
110070436201,J R SCIENTIFIC,38.687268,-121.762905,325414,True,False
110057355632,BENTEC MEDICAL,38.68396,-121.75757,325211,True,False
110000481568,DRYVIT SYSTEMS INC,36.40903,-119.10226,325998,True,False
110070594014,PREMIUM EXTRACTS INC.,36.413496,-119.11603,325411,True,False
110070457961,COUNTRY PLASTICS INC,36.378097,-119.062085,325211,True,False
110000481568,DRYVIT SYSTEMS INC,36.40903,-119.10226,325510,True,False
110008226623,CARDINAL INDUSTRIAL FINISHES,47.7669,-122.148,325510,True,False
110009509905,PRC DESOTO INTERNATIONAL ASC SEATTLE,47.767282,-122.151819,325510,True,False
110015652195,SPRINGSTAR,47.80508,-122.1195,325320,True,False
110040598975,BIO RAD LABORATORIES MALTBY,47.80163,-122.11838,325413,True,False
110005394607,BIO RAD LABORATORIES WOODINVILLE,47.76613,-122.14848,325413,True,False
110005394607,BIO RAD LABORATORIES WOODINVILLE,47.76613,-122.14848,325413,True,False
110005394607,BIO RAD LABORATORIES WOODINVILLE,47.76613,-122.14848,325413,True,False
110000902382,PRAXAIR SPECIALTY CERAMICS,47.746051,-122.159944,3251,True,False
110000902382,PRAXAIR SPECIALTY CERAMICS,47.746051,-122.159944,325188,True,False
110009509905,PRC DESOTO INTERNATIONAL ASC SEATTLE,47.767282,-122.151819,325510,True,False
110009509905,PRC DESOTO INTERNATIONAL ASC SEATTLE,47.767282,-122.151819,325520,True,False
110000486894,SPECIALTY POLYMERS,45.155578,-122.838124,325211,True,False
110000486894,SPECIALTY POLYMERS,45.155578,-122.838124,325211,True,False
110071434540,WILBUR ELLIS WOODBURN,45.14509,-122.85322,325314,True,False
110000486894,SPECIALTY POLYMERS,45.155578,-122.838124,325211,True,False
110000486894,SPECIALTY POLYMERS,45.155578,-122.838124,325211,True,False
110000486894,SPECIALTY POLYMERS,45.155578,-122.838124,325211,True,False
110004781996,WOODBURN FERTILIZER AND GRAIN,45.14509,-122.85322,325314,True,False
110000486894,SPECIALTY POLYMERS,45.155578,-122.838124,325211,True,False
110022435630,HOOVER TREATED WOOD PRODUCTS INC,43.106247,-123.417835,325510,True,False
110022435630,HOOVER TREATED WOOD PRODUCTS INC,43.106247,-123.417835,325199,True,False
110022435630,HOOVER TREATED WOOD PRODUCTS INC,43.106247,-123.417835,325998,True,False
110070342646,"BEST-IN-SHOW BUSINESS SERVICES, LLC",35.03546,-110.72234,325411,True,False
110000473005,CYANCO COMPANY LLC.,40.94129,-117.861591,325188,True,False
110000473005,CYANCO COMPANY LLC.,40.94129,-117.861591,325188,True,False
110069460675,WINNEMUCCA MUNICIPAL AIRPORT NW QUADRANT,40.905379,-117.807891,325998,True,False
110070285839,"ROCKY MOUNTAIN AGRONOMICS, INC.",41.164049,-117.681915,325314,True,False
110070285839,"ROCKY MOUNTAIN AGRONOMICS, INC.",41.164049,-117.681915,325314,True,False
110000473005,CYANCO COMPANY LLC.,40.94129,-117.861591,325188,True,False
110000473005,CYANCO COMPANY LLC.,40.94129,-117.861591,325188,True,False
110000467478,KODAK POLYCHROME GRAPHICS,40.45534,-104.86166,325992,True,False
110064520308,TOLMAR INC. - WINDSOR FACILITY,40.46665,-104.89184,325412,True,False
110064520308,TOLMAR INC. - WINDSOR FACILITY,40.46665,-104.89184,325412,True,False
110038895283,HEXCEL CORPORATION,40.463678,-104.856226,325211,True,False
110070119488,TOLMAR INC,40.46516,-104.88254,325412,True,False
110000467502,KODAK COLORADO DIV,40.4652,-104.87035,325992,True,False
110038895283,HEXCEL CORPORATION,40.463678,-104.856226,325211,True,False
110064520308,TOLMAR INC. - WINDSOR FACILITY,40.46665,-104.89184,325412,True,False
110071052784,SINO PROMISE INC,40.458313,-104.87419,325992,True,False
110055216207,TOLMAR,40.46665,-104.89184,325412,True,False
110038895283,HEXCEL CORPORATION,40.463678,-104.856226,325211,True,False
110038895283,HEXCEL CORPORATION,40.463678,-104.856226,325211,True,False
110070457552,NIA RANCH,33.714255,-117.125239,325413,True,False
110037439938,CODEL ENTRY SYSTEMS CORPORATION,45.30488,-122.77643,325510,True,False
110006856143,OLIGOS ETC INCORPORATED,45.32258,-122.77244,325414,True,False
110014276014,OLIGOS ETC,45.338546,-122.777152,325414,True,False
110007736959,XEROX,45.325277,-122.765146,325910,True,False
110071248795,TWIST BIOSCIENCE,45.324873,-122.764941,325199,True,False
110004814719,PML MICROBIOLOGICALS INC,45.3238,-122.77244,325413,True,False
110004814719,PML MICROBIOLOGICALS INC,45.3238,-122.77244,325412,True,False
110004814719,PML MICROBIOLOGICALS INC,45.3238,-122.77244,325413,True,False
110007736959,XEROX,45.325277,-122.765146,325910,True,False
110000560795,SYSCO PORTLAND,45.330276,-122.762352,325998,True,False
110070490968,MATTHEWS AUTOMATED SOLUTIONS,45.32072,-122.7731,325910,True,False
110038285619,CHEMSTATION OF OREGON,45.32996,-122.77256,325611,True,False
110007736959,XEROX,45.325277,-122.765146,325998,True,False
110014276014,OLIGOS ETC,45.338546,-122.777152,325414,True,False
110070090064,ROYAL ADHESIVES  SEALANTS LLC,33.78009,-118.25297,325520,True,False
110000476084,"AIR PRODUCTS AND CHEMICALS, INC.",33.780833,-118.241111,325120,True,False
110000476084,"AIR PRODUCTS AND CHEMICALS, INC.",33.780833,-118.241111,325120,True,False
110002645282,PRAXAIR INCORPORATED,33.79054,-118.22896,32512,True,False
110002645282,PRAXAIR INCORPORATED,33.79054,-118.22896,32512,True,False
110070102738,ROYAL ADHESIVES & SEALANTS LLC,33.77935,-118.25232,32552,True,False
110002690473,CALIFORNIA SULPHUR CO,33.785705,-118.230856,325188,True,False
110070090064,ROYAL ADHESIVES  SEALANTS LLC,33.78009,-118.25297,32552,True,False
110000758207,AIR LIQUIDE AMERICA L P,33.778794,-118.284101,325120,True,False
110000476084,"AIR PRODUCTS AND CHEMICALS, INC.",33.780833,-118.241111,325120,True,False
110065529574,"AIR PRODUCTS AND CHEMICALS, INC.",33.780017,-118.241654,325120,True,False
110000758207,AIR LIQUIDE AMERICA L P,33.778794,-118.284101,325120,True,False
110002645282,PRAXAIR INCORPORATED,33.79054,-118.22896,325120,True,False
110070090064,ROYAL ADHESIVES  SEALANTS LLC,33.78009,-118.25297,32552,True,False
110070090064,ROYAL ADHESIVES  SEALANTS LLC,33.78009,-118.25297,325520,True,False
110000758207,AIR LIQUIDE AMERICA L P,33.778794,-118.284101,32512,True,False
110070314184,JUANITAS FOODS,33.778168,-118.254529,325998,True,False
110065529574,"AIR PRODUCTS AND CHEMICALS, INC.",33.780017,-118.241654,325120,True,False
110002721387,ADVANCE FINISHES INC,33.77912,-118.25065,32551,True,False
110002665937,UNOCAL,33.778844,-118.28319,325188,True,False
110000758207,AIR LIQUIDE AMERICA L P,33.778794,-118.284101,325120,True,False
110071795208,UNOCAL,33.78,-118.27749,325998,True,False
110000476084,"AIR PRODUCTS AND CHEMICALS, INC.",33.780833,-118.241111,325120,True,False
110002665937,UNOCAL,33.778844,-118.28319,325188,True,False
110002645282,PRAXAIR INCORPORATED,33.79054,-118.22896,325120,True,False
110067265710,PAINT STEEL STRUCTURE,33.77875,-118.24157,325510,True,False
110000758207,AIR LIQUIDE AMERICA L P,33.778794,-118.284101,325120,True,False
110070449155,H J BAKER & BROS INC,33.784433,-118.232768,325188,True,False
110070087916,LINDE INC,33.79168,-118.23127,325120,True,False
110000758207,AIR LIQUIDE AMERICA L P,33.778794,-118.284101,325120,True,False
110000476084,"AIR PRODUCTS AND CHEMICALS, INC.",33.780833,-118.241111,325188,True,False
110002645282,PRAXAIR INCORPORATED,33.79054,-118.22896,325120,True,False
110000476075,US BORAX INC,33.75687,-118.26559,325188,True,False
110008261763,ETHYL CORP,33.799598,-118.255652,32511,True,False
110000476084,"AIR PRODUCTS AND CHEMICALS, INC.",33.780833,-118.241111,325120,True,False
110002645282,PRAXAIR INCORPORATED,33.79054,-118.22896,325120,True,False
110063698235,"AIR PRODUCTS AND CHEMICALS, INC., WILMINGTON FACILITY",33.780017,-118.241654,325120,True,False
110071765355,"COLUSA COUNTY FARM SUPPLY, INC",39.17472,-122.223685,325311,True,False
110022536291,"COLUSA COUNTY FARM SUPPLY, INC.",39.174644,-122.149188,325311,True,False
110000526878,"FERTIZONA WILLCOX, LLC",32.248889,-109.826111,325311,True,False
110011626892,SIMPLOT SOILBUILDERS WILDER,43.675647,-116.91415,325314,True,False
110013847855,DELTA TECHNICAL COATINGS INC,34.02758,-118.03513,32551,True,False
110013847855,DELTA TECHNICAL COATINGS INC,34.02758,-118.03513,325510,True,False
110070408319,STRETCH-COAT,33.969935,-118.062404,325510,True,False
110071772520,OMEGA CHEMICAL CORP OMEGA RECO,33.96978,-118.04328,325612,True,False
110041984528,"AMAZON ENVIRONMENTAL, INC.",33.97774,-118.04719,32551,True,False
110070055343,EPMAR CORP,33.946113,-118.048569,325998,True,False
110070055331,EPMAR CORPORATION,33.94704,-118.04814,325998,True,False
110000609510,OMEGA CHEMICAL CORP.,33.969722,-118.042222,325612,True,False
110011464520,CHAMPION CHEMICAL CO,33.96452,-118.03871,325612,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325211,True,False
110001658331,LINDE - MEDFORD,42.431364,-122.900247,325120,True,False
110001658331,LINDE - MEDFORD,42.431364,-122.900247,325120,True,False
110000488623,CARESTREAM HEALTH,42.434925,-122.882038,325992,True,False
110000488623,CARESTREAM HEALTH,42.434925,-122.882038,325992,True,False
110000488623,CARESTREAM HEALTH,42.434925,-122.882038,325992,True,False
110000488623,CARESTREAM HEALTH,42.434925,-122.882038,325992,True,False
110004800564,NIC INDUSTRIES,42.429192,-122.871973,325510,True,False
110000488623,CARESTREAM HEALTH,42.434925,-122.882038,325992,True,False
110004800564,NIC INDUSTRIES,42.429192,-122.871973,325510,True,False
110014208623,ROYAL OAK ENTERPRISES MEDFORD FURNACE,42.43356,-122.856,325191,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325211,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325211,True,False
110000488623,CARESTREAM HEALTH,42.434925,-122.882038,325992,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325211,True,False
110000488623,CARESTREAM HEALTH,42.434925,-122.882038,325992,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325120,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325188,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325199,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325110,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325311,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325193,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325211,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325181,True,False
110070812537,WILD ROGUE EXTRACTS LLC,42.42732,-122.85547,325411,True,False
110001658331,LINDE - MEDFORD,42.431364,-122.900247,325188,True,False
110001658331,LINDE - MEDFORD,42.431364,-122.900247,325131,True,False
110001658331,LINDE - MEDFORD,42.431364,-122.900247,325998,True,False
110041178677,GEORGIA-PACIFIC RESINS,42.428466,-122.865893,325211,True,False
110020094351,HEXCEL CORPORATION: SALT LAKE OPERATIONS,40.653604,-112.054074,325211,True,False
110020094351,HEXCEL CORPORATION: SALT LAKE OPERATIONS,40.653604,-112.054074,32522,True,False
110020094351,HEXCEL CORPORATION: SALT LAKE OPERATIONS,40.653604,-112.054074,325211,True,False
110020094351,HEXCEL CORPORATION: SALT LAKE OPERATIONS,40.653604,-112.054074,325222,True,False
110020094351,HEXCEL CORPORATION: SALT LAKE OPERATIONS,40.653604,-112.054074,325211,True,False
110070346231,"BIOVATION LABS, LLC",40.72011,-111.97717,325411,True,False
110069285954,GANS INK & SUPPLY CO,40.72134,-111.942512,32591,True,False
110020094351,HEXCEL CORPORATION: SALT LAKE OPERATIONS,40.653604,-112.054074,325211,True,False
110002154613,USANA INCORPORATED,40.711629,-111.981872,325411,True,False
110000495839,AGRIUM U S INCORPORATED,38.558333,-121.575833,325311,True,False
110000495839,AGRIUM U S INCORPORATED,38.558333,-121.575833,325311,True,False
110070440432,RICHARD-ALLAN SCIENTIFIC,38.580201,-121.567311,325412,True,False
110070485160,MIKUNI COLOR USA INC.,38.589664,-121.565097,325998,True,False
110063137109,FLINT INK NORTH AMERICA CORPORATION,38.57414,-121.54515,325910,True,False
110000485859,FLINT INK NORTH AMERICA CORPORATION,38.57414,-121.54515,325910,True,False
110000485859,FLINT INK NORTH AMERICA CORPORATION,38.57414,-121.54515,32591,True,False
110002624713,BECKMAN COULTER,38.56262,-121.57797,325412,True,False
110000495839,AGRIUM U S INCORPORATED,38.558333,-121.575833,325311,True,False
110070440432,RICHARD-ALLAN SCIENTIFIC,38.580201,-121.567311,325413,True,False
110000485859,FLINT INK NORTH AMERICA CORPORATION,38.57414,-121.54515,325910,True,False
110032985018,BECKMAN COULTER,38.56856,-121.57844,325413,True,False
110000495839,AGRIUM U S INCORPORATED,38.558333,-121.575833,325311,True,False
110002148346,SIERRA CHEMICAL CO,38.58014,-121.56252,325612,True,False
110000495839,AGRIUM U S INCORPORATED,38.558333,-121.575833,325311,True,False
110000495839,AGRIUM U S INCORPORATED,38.558333,-121.575833,325311,True,False
110070440432,RICHARD-ALLAN SCIENTIFIC,38.580201,-121.567311,325413,True,False
110000485859,FLINT INK NORTH AMERICA CORPORATION,38.57414,-121.54515,325910,True,False
110066269610,LINDENA INC (W SACRAMENTO),38.56942,-121.52142,325120,True,False
110000495839,AGRIUM U S INCORPORATED,38.558333,-121.575833,325311,True,False
110070440432,RICHARD-ALLAN SCIENTIFIC,38.580201,-121.567311,325412,True,False
110002624713,BECKMAN COULTER,38.56262,-121.57797,325413,True,False
110032985018,BECKMAN COULTER,38.56856,-121.57844,325413,True,False
110031407430,DATABANK IMX,38.59018,-121.5652,325992,True,False
110058355694,UPTON PLANT,44.1001,-104.648,325193,True,False
110014300069,WILBUR-ELLIS AQUA AMMONIA SPILL,45.82442,-118.44608,325311,True,False
110014300069,WILBUR-ELLIS AQUA AMMONIA SPILL,45.82442,-118.44608,325312,True,False
110001724224,CORRECTIONAL PRODUCTS & SVCS,39.92204,-105.00355,325520,True,False
110070461067,SPRINT RAY,33.746369,-118.002732,325991,True,False
110006467536,NANOFILM,34.157122,-118.828865,325992,True,False
110070471264,PEPROTECH INC,34.154579,-118.806187,325413,True,False
110070344843,"KELLY TEEGARDEN ORGANICS, LLC",34.1582,-118.833323,325620,True,False
110000784456,JAFRA COSMETICS INC,34.16034,-118.83305,325620,True,False
110070536494,LOGITECH,34.1559,-118.799098,325211,True,False
110070622212,"SNUGZ USA, LLC",40.58393,-112.03828,32599,True,False
110070630545,CEDARS-SINAI BIOMANUFACTURING CENTER,34.081961,-118.379888,325414,True,False
110070588129,EMANATE HEALTH MEDICAL PAVILION,34.064316,-117.946188,325998,True,False
110070491288,EDGEMONT GROUP,47.360418,-120.287301,325411,True,False
110005336305,STERI SEAL OF WASHINGTON INC,47.447317,-120.329953,32532,True,False
110000620597,WENATCHEE TREE FRUIT RESEARCH & EXTENSIO,47.437273,-120.346203,32532,True,False
110005312633,NORTHWEST WHOLESALE INC WENATCHEE,47.44589,-120.32879,32532,True,False
110000512865,NUTRIEN AG SOLUTIONS,32.670789,-114.150136,325320,True,False
110002603120,SHELL OIL PRODUCTS US,32.670789,-114.150136,32532,True,False
110011605753,SEAWORTH AGENT INC,40.70183,-105.00762,325314,True,False
110011605753,SEAWORTH AGENT INC,40.70183,-105.00762,325314,True,False
110011605753,SEAWORTH AGENT INC,40.70183,-105.00762,325314,True,False
110023053942,SCIMETRICS LTD,40.73052,-104.99294,325320,True,False
110071176658,PRECISION PLANT MOLECULES,39.83442,-104.95918,325411,True,False
110071176658,PRECISION PLANT MOLECULES,39.83442,-104.95918,325411,True,False
110005781127,SIMPLOT GROWER SOLUTIONS WEISER,44.24593,-116.97502,325314,True,False
110070429885,OWENS HEALTHCARE #25,41.427859,-122.384136,325412,True,False
110070429882,OWENS HEALTHCARE #18,40.722049,-122.92936,325412,True,False
110070093109,AGRON BIOENERGY,36.9048,-121.77008,325199,True,False
110041364403,SMITH & VANDIVER CORP,36.9318,-121.78793,325611,True,False
110002903840,MOYER PRODUCTS INC,36.91166,-121.76734,32532,True,False
110055748302,"NORTH STAR BIOFUELS, LLC.",36.9048,-121.7701,32519,True,False
110055748302,"NORTH STAR BIOFUELS, LLC.",36.9048,-121.7701,32519,True,False
110071432564,SV LABS,36.931824,-121.787938,325611,True,False
110041364403,SMITH & VANDIVER CORP,36.9318,-121.78793,325611,True,False
110070124621,KAZMIRA LLC,39.63789,-104.57387,325411,True,False
110000491030,BETZ DEARBORN WASHOUGAL,45.568134,-122.337589,325998,True,False
110005334423,QUANTUM CLEAN,45.568116,-122.335961,325188,True,False
110000491030,BETZ DEARBORN WASHOUGAL,45.568134,-122.337589,325998,True,False
110000491076,KEMIRA CHEMICALS INC WASHOUGAL PLANT,45.565517,-122.333678,325998,True,False
110000491076,KEMIRA CHEMICALS INC WASHOUGAL PLANT,45.565517,-122.333678,325188,True,False
110000491030,BETZ DEARBORN WASHOUGAL,45.568134,-122.337589,325998,True,False
110005312679,CASCADE PAINT,45.57186,-122.34316,32551,True,False
110000491076,KEMIRA CHEMICALS INC WASHOUGAL PLANT,45.565517,-122.333678,325998,True,False
110002145848,CERTIS USA,35.59687,-119.33332,325320,True,False
110002145848,CERTIS USA,35.59687,-119.33332,325320,True,False
110008262860,SANDOZ INC CROP PROTECTION,35.596784,-119.332419,32532,True,False
110002145848,CERTIS USA,35.59687,-119.33332,325320,True,False
110065542470,JDS RANCH,35.761103,-119.417526,325314,True,False
110002145848,CERTIS USA,35.59687,-119.33332,32532,True,False
110004816361,LEKTRO INC,46.153285,-123.881143,325998,True,False
110005404641,PACE INTERNATIONAL LLC WAPATO PLANT,46.405795,-120.49774,325314,True,False
110005404641,PACE INTERNATIONAL LLC WAPATO PLANT,46.405795,-120.49774,32532,True,False
110005404641,PACE INTERNATIONAL LLC WAPATO PLANT,46.405795,-120.49774,32532,True,False
110063861664,PACE INTERNATIONAL LLC CASCADE PLANT,46.404673,-120.457788,32532,True,False
110005404641,PACE INTERNATIONAL LLC WAPATO PLANT,46.405795,-120.49774,325314,True,False
110005404641,PACE INTERNATIONAL LLC WAPATO PLANT,46.405795,-120.49774,325320,True,False
110005404641,PACE INTERNATIONAL LLC WAPATO PLANT,46.405795,-120.49774,325320,True,False
110005404641,PACE INTERNATIONAL LLC WAPATO PLANT,46.405795,-120.49774,325320,True,False
110054213114,"NORTHEAST KANSAS BIOENERGY, LLC",37.382953,-102.312679,325193,True,False
110070290535,NUTRIEN AG SOLUTIONS INC,38.242431,-121.428894,325311,True,False
110070449544,MICHAEL CARPENTIER,37.894608,-122.053523,325412,True,False
110013331509,SYSCO FOOD SERVICES,34.008046,-117.853033,325211,True,False
110008220807,SPECIALTY MINERALS INC WALLULA,46.103352,-118.917539,325188,True,False
110008220807,SPECIALTY MINERALS INC WALLULA,46.103352,-118.917539,325188,True,False
110000525904,PRAXAIR INC,40.78609,-106.24877,325120,True,False
110000525904,PRAXAIR INC,40.78609,-106.24877,325120,True,False
110000525904,PRAXAIR INC,40.78609,-106.24877,325120,True,False
110000525904,PRAXAIR INC,40.78609,-106.24877,32512,True,False
110000525904,PRAXAIR INC,40.78609,-106.24877,325120,True,False
110027197851,ABC CORPORATION,21.37922,-158.01816,325188,False,False
110027197851,ABC CORPORATION,21.37922,-158.01816,32532,False,False
110069368053,SWISHER HYGIENE AT TRIPLE F,20.90338,-156.48571,325611,False,False
110069368053,SWISHER HYGIENE AT TRIPLE F,20.90338,-156.48571,325611,False,False
110070316460,NORTH SHORE SOAP FACTORY INC,21.57392,-158.12273,325611,False,False
110071783551,WAHIAWA ORGANICS COMPOSTING FACILITY,21.490961,-158.029779,325314,False,False
110070594081,MILE HIGH LABS INC,39.331064,-102.789744,325411,True,False
110002931962,FERRO ELECTRONIC MATERIAL SYSTEMS,33.13686,-117.24358,325998,True,False
110002931962,FERRO ELECTRONIC MATERIAL SYSTEMS,33.13686,-117.24358,325998,True,False
110012538833,BACHEM AMERICAS INC.,33.14454,-117.234351,325412,True,False
110070630702,PWT WAREHOUSE 2,33.152354,-117.226728,325998,True,False
110035846476,WESTBRIDGE AGRICULTURAL PRODUCTS,33.14447,-117.23435,32532,True,False
110002930767,ACCUTECH LLC,33.15028,-117.22208,325413,True,False
110070145937,WHITE LABEL JUICE COMPANY,33.13616,-117.22682,325411,True,False
110059664019,MAGNA COATINGS,33.13911,-117.22678,325510,True,False
110002931962,FERRO ELECTRONIC MATERIAL SYSTEMS,33.13686,-117.24358,325998,True,False
110070251855,NORDIC NATURALS MANUFACTURING INC,33.136338,-117.241454,325411,True,False
110069727415,HOCKING INTERNATIONAL LABORATORIES INC,33.14434,-117.22854,325611,True,False
110070251400,VAPE CRAFT LLC,33.15072,-117.22944,325998,True,False
110070487720,CONATUS PHARMACEUTICALS INC,33.137192,-117.223004,325412,True,False
110070404343,BRAVO SCREEN PRINT,33.14304,-117.218079,325910,True,False
110002931962,FERRO ELECTRONIC MATERIAL SYSTEMS,33.13686,-117.24358,325998,True,False
110002931962,FERRO ELECTRONIC MATERIAL SYSTEMS,33.13686,-117.24358,325510,True,False
110070574810,"HEALTH SPECIALTIES MANUFACTURING, INC. D/B/A THE GHT COMPANIES",33.15101,-117.217643,325411,True,False
110070411033,AMERICAN LITHIUM ENERGY,33.135135,-117.225864,325998,True,False
110070901894,INNOVATIVE ALLIANCE,33.151982,-117.233369,325193,True,False
110002143975,CREATIVE NAIL DESIGN,33.14756,-117.22953,325998,True,False
110070145937,WHITE LABEL JUICE COMPANY,33.13616,-117.22682,325411,True,False
110070447007,EL MAGO AUTOBODY & PAINT,33.205753,-117.246155,32551,True,False
110071797329,J&D LABORATORIES INC,33.14749,-117.21915,325411,True,False
110002931962,FERRO ELECTRONIC MATERIAL SYSTEMS,33.13686,-117.24358,325998,True,False
110070630703,PWT WAREHOUSE 1,33.152354,-117.226728,325998,True,False
110012538833,BACHEM AMERICAS INC.,33.14454,-117.234351,325412,True,False
110066074786,KENT RICHES DBA AIR-TECH,33.14984,-117.22383,325211,True,False
110022432385,NATURAL ALTERNATIVES INTERNATIONAL INC,33.14256,-117.23634,325411,True,False
110038236067,ZODIAC POOL SYSTEMS,33.14739,-117.22387,325413,True,False
110071797329,J&D LABORATORIES INC,33.14749,-117.21915,325411,True,False
110066269228,VISTA VETERINARY HOSPITAL,33.18895,-117.22671,325412,True,False
110002930767,ACCUTECH LLC,33.15028,-117.22208,325412,True,False
110070090912,PROFESSIONAL WATER TECHNOLOGIES,33.15235,-117.22681,325998,True,False
